text,label_text,label,clean_text
مَن يُضْلِلِ ٱللَّهُ فَلَا هَادِىَ لَهُۥ ۚ وَيَذَرُهُمْ فِى طُغْيَٰنِهِمْ يَعْمَهُونَ [SEP] وَيَذَرُهُمْ فِى طُغْيَٰنِهِمْ يَعْمَهُونَ,High,2,من يضلل الله فلا هادا لهۥ ۚ ويذرهم فا طغيانهم يعمهون [SEP] ويذرهم فا طغيانهم يعمهون
مَّا يَفْتَحِ اللَّهُ لِلنَّاسِ مِن رَّحْمَةٍ فَلَا مُمْسِكَ لَهَا ۖ وَمَا يُمْسِكْ فَلَا مُرْسِلَ لَهُ مِن بَعْدِهِ ۚ وَهُوَ الْعَزِيزُ الْحَكِيمُ [SEP] مَّا يَفْتَحِ اللَّهُ لِلنَّاسِ مِن رَّحْمَةٍ,Medium,1,ما يفتح الله للناس من رحمة فلا ممسك لها ۖ وما يمسك فلا مرسل له من بعده ۚ وهو العزيز الحكيم [SEP] ما يفتح الله للناس من رحمة
فَوَقَاهُ اللَّهُ سَيِّئَاتِ مَا مَكَرُوا ۖ وَحَاقَ بِآلِ فِرْعَوْنَ سُوءُ الْعَذَابِ [SEP] وَحَاقَ بِآلِ فِرْعَوْنَ سُوءُ الْعَذَابِ,Medium,1,فوقاه الله سيئات ما مكروا ۖ وحاق بال فرعون سوء العذاب [SEP] وحاق بال فرعون سوء العذاب
بَلِ اتَّبَعَ الَّذِينَ ظَلَمُوا أَهْوَاءَهُم بِغَيْرِ عِلْمٍ ۖ فَمَن يَهْدِي مَنْ أَضَلَّ اللَّهُ ۖ وَمَا لَهُم مِّن نَّاصِرِينَ [SEP] اتَّبَعَ ... أَهْوَاءَهُم,Medium,1,بل اتبع الذين ظلموا اهواءهم بغير علم ۖ فمن يهدي من اضل الله ۖ وما لهم من ناصرين [SEP] اتبع ... اهواءهم
مِّن وَرَآئِهِمْ جَهَنَّمُ ۖ وَلَا يُغْنِى عَنْهُم مَّا كَسَبُوا۟ شَيْـًٔا وَلَا مَا ٱتَّخَذُوا۟ مِن دُونِ ٱللَّهِ أَوْلِيَآءَ ۖ وَلَهُمْ عَذَابٌ عَظِيمٌ [SEP] مِّن وَرَآئِهِمْ جَهَنَّمُ,High,2,من ورآئهم جهنم ۖ ولا يغنا عنهم ما كسبوا۟ شيـٔا ولا ما اتخذوا۟ من دون الله اوليآء ۖ ولهم عذاب عظيم [SEP] من ورآئهم جهنم
وَلَقَدْ جِئْتُمُونَا فُرَادَىٰ كَمَا خَلَقْنَاكُمْ أَوَّلَ مَرَّةٍ وَتَرَكْتُم مَّا خَوَّلْنَاكُمْ وَرَاءَ ظُهُورِكُمْ ۖ وَمَا نَرَىٰ مَعَكُمْ شُفَعَاءَكُمُ الَّذِينَ زَعَمْتُمْ أَنَّهُمْ فِيكُمْ شُرَكَاءُ ۚ لَقَد تَّقَطَّعَ بَيْنَكُمْ وَضَلَّ عَنكُم مَّا كُنتُمْ تَزْعُمُونَ [SEP] لَقَد تَّقَطَّعَ بَيْنَكُمْ,Medium,1,ولقد جئتمونا فرادا كما خلقناكم اول مرة وتركتم ما خولناكم وراء ظهوركم ۖ وما نرا معكم شفعاءكم الذين زعمتم انهم فيكم شركاء ۚ لقد تقطع بينكم وضل عنكم ما كنتم تزعمون [SEP] لقد تقطع بينكم
رَبِّ إِنَّهُنَّ أَضْلَلْنَ كَثِيرًا مِّنَ ٱلنَّاسِ ۖ فَمَن تَبِعَنِى فَإِنَّهُۥ مِنِّى ۖ وَمَنْ عَصَانِى فَإِنَّكَ غَفُورٌ رَّحِيمٌ [SEP] إِنَّهُنَّ أَضْلَلْنَ,Medium,1,رب انهن اضللن كثيرا من الناس ۖ فمن تبعنا فانهۥ منا ۖ ومن عصانا فانك غفور رحيم [SEP] انهن اضللن
كَبُرَتْ كَلِمَةً تَخْرُجُ مِنْ أَفْوَاهِهِمْ [SEP] كَبُرَتْ كَلِمَةً,Medium,1,كبرت كلمة تخرج من افواههم [SEP] كبرت كلمة
وَأَيُّوبَ إِذْ نَادَى رَبَّهُ أَنِّي مَسَّنِيَ الضُّرُّ وَأَنْتَ أَرْحَمُ الرَّاحِمِينَ [SEP] مَسَّنِيَ الضُّرُّ,Medium,1,وايوب اذ نادا ربه اني مسني الضر وانت ارحم الراحمين [SEP] مسني الضر
ذَٰلِكَ لِيَعْلَمَ أَنِّي لَمْ أَخُنْهُ بِالْغَيْبِ وَأَنَّ اللَّهَ لَا يَهْدِي كَيْدَ الْخَائِنِينَ [SEP] لَا يَهْدِي كَيْدَ الْخَائِنِينَ,Medium,1,ذالك ليعلم اني لم اخنه بالغيب وان الله لا يهدي كيد الخائنين [SEP] لا يهدي كيد الخائنين
أَمْ تُرِيدُونَ أَن تَسْـَٔلُوا۟ رَسُولَكُمْ كَمَا سُئِلَ مُوسَىٰ مِن قَبْلُ ۗ وَمَن يَتَبَدَّلِ ٱلْكُفْرَ بِٱلْإِيمَٰنِ فَقَدْ ضَلَّ سَوَآءَ ٱلسَّبِيلِ [SEP] فَقَدْ ضَلَّ سَوَآءَ ٱلسَّبِيلِ,Medium,1,ام تريدون ان تسـٔلوا۟ رسولكم كما سئل موسا من قبل ۗ ومن يتبدل الكفر بالايمان فقد ضل سوآء السبيل [SEP] فقد ضل سوآء السبيل
وَكَمْ أَهْلَكْنَا مِن قَرْيَةٍ بَطِرَتْ مَعِيشَتَهَا ۖ فَتِلْكَ مَسَاكِنُهُمْ لَمْ تُسْكَن مِّن بَعْدِهِمْ إِلَّا قَلِيلًا ۖ وَكُنَّا نَحْنُ الْوَارِثِينَ [SEP] بَطِرَتْ مَعِيشَتَهَا,Medium,1,وكم اهلكنا من قرية بطرت معيشتها ۖ فتلك مساكنهم لم تسكن من بعدهم الا قليلا ۖ وكنا نحن الوارثين [SEP] بطرت معيشتها
وَإِذْ أَنجَيْنَٰكُم مِّنْ ءَالِ فِرْعَوْنَ يَسُومُونَكُمْ سُوءَ ٱلْعَذَابِ ۖ يُقَتِّلُونَ أَبْنَآءَكُمْ وَيَسْتَحْيُونَ نِسَآءَكُمْ ۚ وَفِى ذَٰلِكُم بَلَآءٌ مِّن رَّبِّكُمْ عَظِيمٌ [SEP] يَسُومُونَكُمْ سُوءَ ٱلْعَذَابِ,Medium,1,واذ انجيناكم من ءال فرعون يسومونكم سوء العذاب ۖ يقتلون ابنآءكم ويستحيون نسآءكم ۚ وفا ذالكم بلآء من ربكم عظيم [SEP] يسومونكم سوء العذاب
يُصْهَرُ بِهِ مَا فِي بُطُونِهِمْ وَالْجُلُودُ [SEP] يُصْهَرُ بِهِ مَا فِي بُطُونِهِمْ وَالْجُلُودُ,Medium,1,يصهر به ما في بطونهم والجلود [SEP] يصهر به ما في بطونهم والجلود
ثُمَّ قَبَضْنَاهُ إِلَيْنَا قَبْضًا يَسِيرًا [SEP] قَبَضْنَاهُ إِلَيْنَا قَبْضًا يَسِيرًا,Medium,1,ثم قبضناه الينا قبضا يسيرا [SEP] قبضناه الينا قبضا يسيرا
وَلَأُضِلَّنَّهُمْ وَلَأُمَنِّيَنَّهُمْ وَلَءَامُرَنَّهُمْ فَلَيُبَتِّكُنَّ ءَاذَانَ ٱلْأَنْعَٰمِ وَلَءَامُرَنَّهُمْ فَلَيُغَيِّرُنَّ خَلْقَ ٱللَّهِ ۚ وَمَن يَتَّخِذِ ٱلشَّيْطَٰنَ وَلِيًّا مِّن دُونِ ٱللَّهِ فَقَدْ خَسِرَ خُسْرَانًا مُّبِينًا [SEP] فَلَيُغَيِّرُنَّ خَلْقَ ٱللَّهِ,Medium,1,ولاضلنهم ولامنينهم ولءامرنهم فليبتكن ءاذان الانعام ولءامرنهم فليغيرن خلق الله ۚ ومن يتخذ الشيطان وليا من دون الله فقد خسر خسرانا مبينا [SEP] فليغيرن خلق الله
فَقَالَ إِنِّي أَحْبَبْتُ حُبَّ ٱلْخَيْرِ عَن ذِكْرِ رَبِّي حَتَّىٰ تَوَارَتْ بِٱلْحِجَابِ [SEP] حَتَّىٰ تَوَارَتْ بِالْحِجَابِ,Medium,1,فقال اني احببت حب الخير عن ذكر ربي حتا توارت بالحجاب [SEP] حتا توارت بالحجاب
وَمَآ أَنزَلَ ٱللَّهُ مِنَ ٱلسَّمَآءِ مِن مَّآءٍ فَأَحْيَا بِهِ ٱلْأَرْضَ بَعْدَ مَوْتِهَا [SEP] فَأَحْيَا بِهِ ٱلْأَرْضَ بَعْدَ مَوْتِهَا,Medium,1,ومآ انزل الله من السمآء من مآء فاحيا به الارض بعد موتها [SEP] فاحيا به الارض بعد موتها
فَهُوَ فِي عِيشَةٍ رَاضِيَةٍ [SEP] فَهُوَ فِي عِيشَةٍ رَاضِيَةٍ,Medium,1,فهو في عيشة راضية [SEP] فهو في عيشة راضية
وَآيَةٌ لَّهُمُ اللَّيْلُ نَسْلَخُ مِنْهُ النَّهَارَ فَإِذَا هُم مُّظْلِمُونَ [SEP] نَسْلَخُ مِنْهُ النَّهَارَ,Medium,1,واية لهم الليل نسلخ منه النهار فاذا هم مظلمون [SEP] نسلخ منه النهار
مَرَجَ ٱلْبَحْرَيْنِ يَلْتَقِيَانِ [SEP] مَرَجَ ٱلْبَحْرَيْنِ يَلْتَقِيَانِ,Medium,1,مرج البحرين يلتقيان [SEP] مرج البحرين يلتقيان
قُلْ هُوَ ٱلْقَادِرُ عَلَىٰٓ أَن يَبْعَثَ عَلَيْكُمْ عَذَابًا مِّن فَوْقِكُمْ أَوْ مِن تَحْتِ أَرْجُلِكُمْ أَوْ يَلْبِسَكُمْ شِيَعًا وَيُذِيقَ بَعْضَكُم بَأْسَ بَعْضٍ [SEP] أَوْ يَلْبِسَكُمْ شِيَعًا وَيُذِيقَ بَعْضَكُم بَأْسَ بَعْضٍ,Medium,1,قل هو القادر علآ ان يبعث عليكم عذابا من فوقكم او من تحت ارجلكم او يلبسكم شيعا ويذيق بعضكم باس بعض [SEP] او يلبسكم شيعا ويذيق بعضكم باس بعض
إِنَّمَا إِلَٰهُكُمُ اللَّهُ الَّذِي لَا إِلَٰهَ إِلَّا هُوَ ۚ وَسِعَ كُلَّ شَيْءٍ عِلْمًا [SEP] وَسِعَ كُلَّ شَيْءٍ عِلْمًا,Medium,1,انما الاهكم الله الذي لا الاه الا هو ۚ وسع كل شيء علما [SEP] وسع كل شيء علما
وَلَنُذِيقَنَّهُم مِّنَ الْعَذَابِ الْأَدْنَىٰ دُونَ الْعَذَابِ الْأَكْبَرِ لَعَلَّهُمْ يَرْجِعُونَ [SEP] وَلَنُذِيقَنَّهُم مِّنَ الْعَذَابِ الْأَدْنَىٰ,Medium,1,ولنذيقنهم من العذاب الادنا دون العذاب الاكبر لعلهم يرجعون [SEP] ولنذيقنهم من العذاب الادنا
قَالَ الَّذِينَ غَلَبُوا عَلَى أَمْرِهِمْ لَنَتَّخِذَنَّ عَلَيْهِمْ مَسْجِدًا [SEP] غَلَبُوا عَلَى أَمْرِهِمْ,Medium,1,قال الذين غلبوا علا امرهم لنتخذن عليهم مسجدا [SEP] غلبوا علا امرهم
وَلِلَّهِ يَسْجُدُ مَن فِى ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ طَوْعًا وَكَرْهًا وَظِلَٰلُهُم بِٱلْغُدُوِّ وَٱلْءَاصَالِ [SEP] وَظِلَٰلُهُم بِٱلْغُدُوِّ وَٱلْءَاصَالِ,Medium,1,ولله يسجد من فا السماوات والارض طوعا وكرها وظلالهم بالغدو والءاصال [SEP] وظلالهم بالغدو والءاصال
وَلَمَّا جَآءَهُمْ رَسُولٌ مِّنْ عِندِ ٱللَّهِ مُصَدِّقٌ لِّمَا مَعَهُمْ نَبَذَ فَرِيقٌ مِّنَ ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَٰبَ كِتَٰبَ ٱللَّهِ وَرَآءَ ظُهُورِهِمْ كَأَنَّهُمْ لَا يَعْلَمُونَ [SEP] نَبَذَ فَرِيقٌ ... كِتَابَ اللَّهِ وَرَاءَ ظُهُورِهِمْ,High,2,ولما جآءهم رسول من عند الله مصدق لما معهم نبذ فريق من الذين اوتوا۟ الكتاب كتاب الله ورآء ظهورهم كانهم لا يعلمون [SEP] نبذ فريق ... كتاب الله وراء ظهورهم
بِئْسَمَا ٱشْتَرَوْا۟ بِهِۦٓ أَنفُسَهُمْ أَن يَكْفُرُوا۟ بِمَآ أَنزَلَ ٱللَّهُ بَغْيًا أَن يُنَزِّلَ ٱللَّهُ مِن فَضْلِهِۦ عَلَىٰ مَن يَشَآءُ مِنْ عِبَادِهِۦ ۖ فَبَآءُو بِغَضَبٍ عَلَىٰ غَضَبٍ ۚ وَلِلْكَٰفِرِينَ عَذَابٌ مُّهِينٌ [SEP] بِئْسَمَا ٱشْتَرَوْا۟ بِهِۦٓ أَنفُسَهُمْ,Medium,1,بئسما اشتروا۟ بهۦٓ انفسهم ان يكفروا۟ بمآ انزل الله بغيا ان ينزل الله من فضلهۦ علا من يشآء من عبادهۦ ۖ فبآءو بغضب علا غضب ۚ وللكافرين عذاب مهين [SEP] بئسما اشتروا۟ بهۦٓ انفسهم
يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِذَا ضَرَبْتُمْ فِى سَبِيلِ ٱللَّهِ فَتَبَيَّنُوا۟ وَلَا تَقُولُوا۟ لِمَنْ أَلْقَىٰٓ إِلَيْكُمُ ٱلسَّلَٰمَ لَسْتَ مُؤْمِنًا تَبْتَغُونَ عَرَضَ ٱلْحَيَوٰةِ ٱلدُّنْيَا فَعِندَ ٱللَّهِ مَغَانِمُ كَثِيرَةٌ ۚ كَذَٰلِكَ كُنتُم مِّن قَبْلُ فَمَنَّ ٱللَّهُ عَلَيْكُمْ فَتَبَيَّنُوٓا۟ ۚ إِنَّ ٱللَّهَ كَانَ بِمَا تَعْمَلُونَ خَبِيرًا [SEP] إِذَا ضَرَبْتُمْ فِى سَبِيلِ ٱللَّهِ,Medium,1,يآايها الذين ءامنوٓا۟ اذا ضربتم فا سبيل الله فتبينوا۟ ولا تقولوا۟ لمن القآ اليكم السلام لست مؤمنا تبتغون عرض الحيواة الدنيا فعند الله مغانم كثيرة ۚ كذالك كنتم من قبل فمن الله عليكم فتبينوٓا۟ ۚ ان الله كان بما تعملون خبيرا [SEP] اذا ضربتم فا سبيل الله
إِنَّ ٱلَّذِينَ حَقَّتْ عَلَيْهِمْ كَلِمَتُ رَبِّكَ لَا يُؤْمِنُونَ [SEP] حَقَّتْ عَلَيْهِمْ كَلِمَتُ,Medium,1,ان الذين حقت عليهم كلمت ربك لا يؤمنون [SEP] حقت عليهم كلمت
۞ وَعِندَهُۥ مَفَاتِحُ ٱلْغَيْبِ لَا يَعْلَمُهَآ إِلَّا هُوَ ۚ وَيَعْلَمُ مَا فِى ٱلْبَرِّ وَٱلْبَحْرِ ۚ وَمَا تَسْقُطُ مِن وَرَقَةٍ إِلَّا يَعْلَمُهَا وَلَا حَبَّةٍۢ فِى ظُلُمَٰتِ ٱلْأَرْضِ وَلَا رَطْبٍۢ وَلَا يَابِسٍ إِلَّا فِى كِتَٰبٍۢ مُّبِينٍۢ [SEP] وَعِندَهُۥ مَفَاتِحُ ٱلْغَيْبِ,Low,0,۞ وعندهۥ مفاتح الغيب لا يعلمهآ الا هو ۚ ويعلم ما فا البر والبحر ۚ وما تسقط من ورقة الا يعلمها ولا حبةۢ فا ظلمات الارض ولا رطبۢ ولا يابس الا فا كتابۢ مبينۢ [SEP] وعندهۥ مفاتح الغيب
يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱتَّقُوا۟ ٱللَّهَ وَلْتَنظُرْ نَفْسٌ مَّا قَدَّمَتْ لِغَدٍ ۖ وَٱتَّقُوا۟ ٱللَّهَ ۚ إِنَّ ٱللَّهَ خَبِيرٌۢ بِمَا تَعْمَلُونَ [SEP] لِغَدٍ,Medium,1,يآايها الذين ءامنوا۟ اتقوا۟ الله ولتنظر نفس ما قدمت لغد ۖ واتقوا۟ الله ۚ ان الله خبيرۢ بما تعملون [SEP] لغد
إِنَّ ٱلَّذِينَ ٱتَّقَوْا۟ إِذَا مَسَّهُمْ طَٰٓئِفٌ مِّنَ ٱلشَّيْطَٰنِ تَذَكَّرُوا۟ فَإِذَا هُم مُّبْصِرُونَ [SEP] إِذَا مَسَّهُمْ طَٰٓئِفٌ مِّنَ ٱلشَّيْطَٰنِ,Medium,1,ان الذين اتقوا۟ اذا مسهم طآئف من الشيطان تذكروا۟ فاذا هم مبصرون [SEP] اذا مسهم طآئف من الشيطان
لَا ٱلشَّمۡسُ يَنۢبَغِي لَهَآ أَن تُدۡرِكَ ٱلۡقَمَرَ وَلَا ٱلَّيۡلُ سَابِقُ ٱلنَّهَارِۚ وَكُلّٞ فِي فَلَكٖ يَسۡبَحُونَ [SEP] لَا الشَّمْسُ يَنبَغِي لَهَا أَن تُدْرِكَ الْقَمَرَ وَلَا اللَّيْلُ سَابِقُ النَّهَارِ ۚ وَكُلٌّ فِي فَلَكٍ يَسْبَحُونَ,High,2,لا الشمۡس ينۢبغي لهآ ان تدۡرك الۡقمر ولا اليۡل سابق النهارۚ وكلٞ في فلكٖ يسۡبحون [SEP] لا الشمس ينبغي لها ان تدرك القمر ولا الليل سابق النهار ۚ وكل في فلك يسبحون
